Tickers,Company,Sector,Index,Market Cap,Income,Sales,Book/sh,Cash/sh,Dividend,Dividend % %,Employees,Optionable,Shortable,Recom,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,SMA20 %,EPS (ttm),EPS next Y,EPS next Q,EPS this Y %,EPS next Y %,EPS next 5Y,EPS past 5Y %,Sales past 5Y %,Sales Q/Q %,EPS Q/Q %,Earnings,SMA50 %,Insider Own %,Insider Trans %,Inst Own %,Inst Trans %,ROA %,ROE %,ROI %,Gross Margin %,Oper. Margin %,Profit Margin %,Payout %,SMA200 %,Shs Outstand,Shs Float,Short Float %,Short Ratio,Target Price,52W Range,52W High %,52W Low %,RSI (14),Rel Volume,Avg Volume,Volume,Perf Week %,Perf Month %,Perf Quarter %,Perf Half Y %,Perf Year %,Perf YTD %,Beta,ATR,Volatility %,Prev Close,Price,Change %
NLOK,NortonLifeLock Inc.,Technology ,S&P 500,14510000000.0,855000000.0,2820000000.0,-0.52,1.96,0.5,2.27,2700.0,Yes,Yes,2.4,15.29,11.15,1.46,5.15,,11.24,23.25,0.6,0.6,,,5.06,1.44,1.97,0.45,21.9,8.29,,41.7,-7.0,3.1,8.1,Nov 08 Ae6C,0.29,8.3,5.53,85.1,-1.66,12.8,-473.7,21.9,85.5,34.8,30.4,34.0,-11.04,665570000.0,609780000.0,2.57,2.78,26.54,20.12 - 30.92,-28.84,9.34,59.07,0.5,5640000.0,2811227.0,3.77,6.43,-9.47,-14.96,-17.51,-15.32,0.7,0.51,1.80 2.23,21.8,22.0,0.92
NNDM,Nano Dimension Ltd.,Technology ,,612270000.0,-250700000.0,30400000.0,4.88,5.03,,,345.0,Yes,Yes,2.0,,,,20.14,0.51,0.49,,36.2,36.7,0.01,0.01,3.79,-0.96,,,28.1,,-,40.6,196.2,1268.8,-200.0,Sep 01 e9e6O,-7.61,0.83,0.0,20.0,-22.98,-17.8,-18.4,-16.2,17.3,,,,-20.57,257410000.0,255280000.0,7.45,7.12,,2.17 - 6.74,-63.08,14.75,51.1,1.0,2670000.0,2679319.0,2.47,2.47,-21.2,-16.16,-55.22,-34.47,1.93,0.11,4.83 4.30,2.46,2.49,1.22
NNOX,Nano-X Imaging Ltd.,Healthcare ,,590840000.0,-76800000.0,5300000.0,5.03,1.74,,,186.0,Yes,Yes,2.3,,,,111.48,2.36,6.81,,2.2,2.2,0.01,0.01,2.3,-1.51,-1.59,-0.42,-4.3,0.0,-,,,,-32.2,Aug 16 e9e6O,-5.5,15.33,0.0,16.2,0.62,-24.6,-29.5,-20.8,-97.6,,,,4.85,52190000.0,44210000.0,13.88,12.94,36.75,8.23 - 28.60,-58.56,43.99,50.3,0.72,474300.0,342166.0,1.54,14.94,-6.18,7.43,-47.89,-18.5,,0.88,6.15 8.26,11.78,11.85,0.59
NOC,Northrop Grumman Corporation,Industrials ,S&P 500,79780000000.0,5670000000.0,34960000000.0,87.84,7.71,6.92,1.32,88000.0,Yes,Yes,2.3,14.64,19.81,4.88,2.28,5.99,68.25,,1.2,1.3,0.94,0.94,7.21,35.92,26.55,6.11,128.8,7.45,,30.9,7.6,-3.8,-5.6,Oct 27 e9e6O,7.85,0.2,-4.19,84.2,-0.05,13.5,44.3,14.3,20.9,10.4,16.2,17.8,15.82,155400000.0,154370000.0,1.53,2.84,518.89,345.90 - 525.35,0.12,52.06,62.85,1.04,830670.0,865778.0,10.71,9.85,18.29,18.45,29.48,35.88,0.59,15.75,3.21 2.96,522.66,525.96,0.63
NOVA,Sunnova Energy International Inc.,Technology ,,1760000000.0,-112300000.0,346700000.0,11.35,1.85,,,736.0,Yes,Yes,2.0,,,,5.08,1.38,8.46,,1.3,1.7,3.19,3.07,-22.35,-0.99,-1.2,-0.24,56.6,-6.2,,,,120.7,42.9,Oct 26 Ae6C,-34.4,0.8,-19.56,,0.14,-1.9,-9.3,-1.5,51.6,-15.6,-32.4,,-26.67,114550000.0,104780000.0,22.9,6.78,37.55,12.47 - 46.40,-66.23,25.66,25.65,0.95,3540000.0,3374276.0,-8.58,-36.64,-14.42,-5.32,-59.65,-43.88,,1.59,9.29 8.14,15.76,15.67,-0.57
NOW,"ServiceNow, Inc.",Technology ,S&P 500,73140000000.0,184000000.0,6600000000.0,20.87,19.22,,,16881.0,Yes,Yes,1.8,404.59,39.89,15.24,11.08,17.56,19.08,36.17,1.1,1.1,0.35,0.35,-2.87,0.91,9.19,1.85,93.4,26.07,,19.6,33.5,24.3,-66.2,Oct 26 Ae6C,-12.79,0.1,-24.75,90.2,-0.19,1.7,4.8,4.5,77.5,3.3,2.8,0.0,-24.38,202000000.0,201330000.0,1.62,1.97,542.97,337.00 - 707.60,-48.2,8.77,41.69,1.0,1660000.0,1663243.0,5.15,-2.78,-13.31,-22.38,-46.62,-43.53,0.97,16.73,3.82 4.34,360.67,366.56,1.63
NRIX,"Nurix Therapeutics, Inc.",Healthcare ,,514030000.0,-171300000.0,39200000.0,6.73,7.55,,,242.0,Yes,Yes,1.8,,,,13.11,1.68,1.5,,5.3,5.3,0.0,0.0,-5.11,-3.71,-3.64,-0.79,-145.6,-1.1,-,,,4.9,-38.3,,-19.95,0.2,-5.72,,1.38,-38.8,-54.5,-34.5,,,,,-22.22,50870000.0,45580000.0,10.82,11.94,34.91,7.52 - 36.24,-68.85,50.13,38.86,0.6,412890.0,246036.0,-0.27,-9.9,-29.17,-12.07,-59.75,-61.0,,0.78,5.78 6.39,11.37,11.29,-0.7
NSIT,"Insight Enterprises, Inc.",Technology ,,3090000000.0,263400000.0,10410000000.0,45.98,4.0,,,11624.0,Yes,Yes,1.8,12.55,9.66,1.69,0.3,1.95,22.44,,1.4,1.5,0.66,0.45,5.28,7.15,9.29,1.93,22.2,6.96,,20.7,11.5,23.1,53.6,Nov 03 e9e6O,2.37,0.4,,,0.82,5.4,17.2,13.8,15.0,3.7,2.5,0.0,-5.62,35080000.0,34530000.0,6.89,8.94,116.75,81.11 - 111.02,-19.21,10.59,61.09,0.91,266130.0,242622.0,3.88,7.96,-1.18,-11.61,-4.85,-15.86,1.55,2.24,2.41 2.52,88.19,89.69,1.7
NTAP,"NetApp, Inc.",Technology ,S&P 500,13730000000.0,949000000.0,6450000000.0,2.99,16.61,2.0,3.01,12000.0,Yes,Yes,2.4,15.93,11.06,1.59,2.13,22.19,3.99,24.27,1.3,1.4,4.01,3.63,4.0,4.17,6.0,1.33,26.7,8.7,,19.0,2.8,9.2,8.3,Aug 24 Ae6C,-3.07,0.2,-8.92,92.6,-0.09,9.9,121.0,28.8,66.1,18.0,14.7,46.9,-11.45,220000000.0,216700000.0,1.96,2.99,87.92,60.56 - 96.82,-31.48,9.54,54.06,0.94,1420000.0,1337893.0,5.02,4.52,-4.44,-14.29,-28.67,-27.88,1.19,2.01,3.41 3.01,65.6,66.34,1.13
NTCT,"NetScout Systems, Inc.",Technology ,,2460000000.0,40100000.0,874100000.0,26.32,5.37,,,2331.0,Yes,Yes,3.0,66.6,16.25,37.42,2.82,1.34,6.58,9.88,1.3,1.4,0.1,0.1,9.0,0.53,2.17,0.49,82.3,8.71,,5.9,-5.9,9.7,35.9,Oct 27 e9e6O,9.34,1.3,-4.42,,0.4,1.3,2.0,1.7,75.1,5.7,4.6,0.0,8.37,72450000.0,68560000.0,4.58,5.08,35.33,26.61 - 37.68,-6.32,32.66,71.48,0.57,619160.0,349958.0,5.69,11.64,3.85,8.58,31.03,6.71,0.62,0.82,2.47 2.27,34.94,35.3,1.03
NTES,"NetEase, Inc.",Communication Services ,,38300000000.0,2490000000.0,12930000000.0,21.34,22.72,1.55,2.76,32064.0,Yes,Yes,2.0,15.04,1.58,1.57,2.96,2.64,2.48,14.72,2.2,2.2,0.31,0.03,-23.67,3.74,35.69,7.46,39.0,12.02,,6.7,20.8,12.8,35.0,Aug 18 e9e6O,-30.95,45.0,0.0,17.2,-0.26,11.8,19.7,10.6,54.1,20.2,19.9,0.0,-38.26,654940000.0,647930000.0,0.78,3.4,119.54,60.48 - 118.19,-52.38,-6.94,17.01,3.97,1490000.0,5904954.0,-20.92,-27.43,-40.34,-36.31,-44.95,-44.7,0.49,3.56,5.40 3.77,62.43,56.28,-9.85
NTLA,"Intellia Therapeutics, Inc.",Healthcare ,,3640000000.0,-400400000.0,45300000.0,11.61,11.69,,,485.0,Yes,Yes,2.0,,,,80.32,4.19,4.16,,7.2,7.2,0.0,0.0,-12.19,-5.36,-5.94,-1.28,-57.6,-0.7,,-21.6,14.9,112.1,-31.5,Aug 04 e9e6O,-17.25,0.1,0.0,88.4,0.17,-32.4,-40.2,,,,,,-24.33,75820000.0,68620000.0,10.01,6.05,119.44,37.08 - 143.92,-66.18,31.26,36.72,0.76,1140000.0,860312.0,-10.81,-9.74,-25.52,-9.18,-63.0,-58.84,1.91,4.07,7.37 6.69,50.22,48.67,-3.09
NTNX,"Nutanix, Inc.",Technology ,,6060000000.0,-797500000.0,1580000000.0,-3.5,5.88,,,6450.0,Yes,Yes,2.4,,54.25,,3.84,,4.58,329.56,1.4,1.4,,,17.86,-3.65,0.5,-0.12,27.8,275.76,-,-4.1,13.3,-1.3,60.2,Aug 31 Ae6C,25.54,0.3,-26.59,78.6,0.01,-34.3,108.6,-103.8,79.7,-33.0,-50.5,,22.89,225450000.0,222120000.0,2.99,2.44,29.26,13.44 - 37.16,-27.59,100.22,69.64,0.8,2720000.0,2168015.0,1.39,30.89,90.31,1.93,-25.02,-15.54,1.16,1.17,3.67 4.18,26.87,26.91,0.15
NU,Nu Holdings Ltd.,Financial ,,19280000000.0,-175100000.0,3150000000.0,1.01,0.24,,,6068.0,Yes,Yes,2.4,,56.58,,6.12,4.26,17.86,,,,2.91,0.1,-3.71,-0.04,0.08,0.01,3.8,1800.0,-,,,244.4,-92.4,Aug 15 Ae6C,-10.31,8.84,0.0,68.2,0.24,-0.8,-4.4,-1.2,65.0,-6.4,-5.6,,-24.8,4680000000.0,3140000000.0,2.93,3.17,7.4,3.26 - 12.24,-64.87,31.9,43.79,0.86,29000000.0,24878604.0,-2.05,-8.9,13.46,-37.86,,-54.16,,0.34,6.98 7.43,4.53,4.3,-5.08
NUE,Nucor Corporation,Basic Materials ,S&P 500,32510000000.0,,43150000000.0,63.86,9.81,2.0,1.48,28800.0,Yes,Yes,2.9,4.25,10.58,0.11,0.75,2.11,13.74,,1.4,2.6,0.44,0.39,15.17,31.67,12.74,5.26,879.5,-56.87,,56.3,17.6,-25.4,16.7,Oct 20 e9e6O,7.0,0.6,-3.84,83.0,0.18,,,36.4,,,,,5.74,263220000.0,260370000.0,3.3,4.41,130.05,88.50 - 187.90,-28.29,52.26,64.69,1.12,1950000.0,2188673.0,10.37,27.28,9.28,-15.02,31.68,18.05,1.46,5.38,5.12 4.02,135.56,134.75,-0.6
NVAX,"Novavax, Inc.",Healthcare ,,1450000000.0,-1475800000.0,1290000000.0,-5.34,,,,1541.0,Yes,Yes,2.5,,,,1.12,,,,0.9,1.0,,,10.19,-19.41,-3.86,1.58,-222.5,-365.1,,-2.5,136.9,-37.6,-37.4,Aug 08 Ae6C,-24.12,0.3,0.0,44.6,0.3,-55.7,,,77.8,,,,-63.69,78140000.0,77850000.0,25.05,3.66,81.33,16.00 - 236.50,-91.2,30.06,46.64,0.89,5330000.0,4726663.0,2.41,-0.9,-63.2,-55.39,-85.01,-85.45,1.87,2.28,12.33 11.91,19.34,20.81,7.6
NVDA,NVIDIA Corporation,Technology ,S&P 500,306870000000.0,7740000000.0,29740000000.0,9.56,6.99,0.16,0.13,22473.0,Yes,Yes,2.1,41.31,28.74,1.77,10.32,13.18,18.01,52.34,3.1,3.6,0.46,0.41,3.13,3.05,4.38,0.7,123.1,30.71,,43.1,31.3,3.0,-72.2,Aug 24 Ae6C,-10.37,0.4,-6.23,65.3,-0.23,17.8,30.8,26.2,60.4,26.9,26.0,5.2,-34.25,2500000000.0,2390000000.0,1.26,0.52,192.12,108.13 - 346.47,-63.64,16.52,49.2,0.9,57690000.0,51637643.0,5.98,0.66,-23.79,-36.69,-44.56,-57.16,1.71,6.73,5.57 5.20,124.66,125.99,1.07
NVMI,Nova Ltd.,Technology ,,2030000000.0,121600000.0,509800000.0,18.21,13.1,,,819.0,Yes,Yes,2.0,18.63,15.49,,3.98,4.0,5.56,20.29,4.1,5.0,0.37,0.37,-8.74,3.91,4.71,1.17,88.7,-3.25,-,54.9,20.5,44.9,42.2,Nov 03 e9e6O,-20.91,1.7,0.0,77.6,-0.17,14.5,25.1,14.7,56.9,27.4,23.9,0.0,-28.67,28690000.0,28530000.0,2.9,6.3,115.5,67.40 - 149.15,-51.13,8.15,32.51,1.28,131150.0,167902.0,3.6,-16.69,-27.17,-27.77,-29.55,-50.25,1.25,3.51,4.21 4.38,72.93,72.89,-0.05
NVTA,Invitae Corporation,Healthcare ,,459830000.0,-3108600000.0,500800000.0,1.66,3.27,,,2300.0,Yes,Yes,3.3,,,,0.92,1.25,0.63,,6.1,6.4,4.14,4.12,-12.36,-13.48,-1.62,-0.63,59.8,38.5,,9.9,79.0,17.5,,Aug 09 Ae6C,-31.11,1.4,-3.3,84.6,0.37,-72.9,-133.5,-7.7,21.9,,,,-61.8,232120000.0,228850000.0,18.03,2.26,2.71,1.83 - 28.91,-92.84,13.11,39.88,0.34,18270000.0,6279265.0,-5.05,-15.16,6.7,-63.56,-92.6,-86.44,1.59,0.27,9.61 11.23,2.15,2.07,-3.72
NWS,News Corporation,Communication Services ,S&P 500,9810000000.0,,10390000000.0,14.07,,0.2,1.18,25500.0,Yes,Yes,,16.2,,,0.94,1.21,,,,,,,5.78,1.05,,,,,-,,,7.3,,Aug 08 Ae6C,0.45,39.94,-0.04,35.46,,,,,,,,,-10.67,194720000.0,116940000.0,1.36,2.31,23.2,15.17 - 24.75,-31.26,12.13,56.96,2.46,686320.0,1686615.0,3.97,8.55,0.53,-19.5,-30.17,-24.4,,0.57,3.31 3.22,17.34,17.01,-1.9
NWSA,News Corporation,Communication Services ,S&P 500,9560000000.0,623000000.0,10380000000.0,14.05,3.22,0.2,1.18,25500.0,Yes,Yes,2.4,16.11,16.11,8.2,0.92,1.2,5.25,14.06,1.1,1.2,0.37,0.34,7.09,1.05,1.05,0.15,89.1,20.0,,23.1,5.0,7.3,888.1,Aug 08 Ae6C,1.75,0.1,-12.08,100.0,0.23,3.7,7.5,6.7,50.7,7.8,6.0,19.0,-9.93,585300000.0,499470000.0,1.01,1.95,23.2,14.87 - 25.86,-34.58,13.79,59.15,1.69,2590000.0,4396382.0,4.9,10.37,1.32,-18.97,-29.71,-24.16,1.29,0.59,3.62 3.29,17.2,16.92,-1.63
NXGN,"NextGen Healthcare, Inc.",Healthcare ,,1250000000.0,-100000.0,603600000.0,6.35,0.6,,,2655.0,Yes,Yes,2.5,,17.94,,2.08,2.92,31.03,26.9,1.2,1.2,0.0,0.0,2.82,-0.0,1.03,0.23,-83.2,9.08,,-39.5,3.2,4.9,-60.0,Oct 25 Ae6C,5.86,3.4,-3.57,78.4,1.4,0.0,0.0,0.7,49.8,0.7,0.0,,0.18,67590000.0,55510000.0,1.85,3.34,21.58,14.46 - 21.87,-15.27,28.15,62.84,1.18,307940.0,361983.0,1.2,9.58,-0.38,-8.85,26.23,4.16,0.98,0.5,2.79 2.77,18.53,18.53,0.0
NXPI,NXP Semiconductors N.V.,Technology ,S&P 500,36430000000.0,2450000000.0,12350000000.0,26.51,14.1,3.38,2.33,31000.0,Yes,Yes,2.2,15.82,10.69,1.61,2.95,5.47,10.28,12.25,1.7,2.1,0.0,1.6,-2.23,9.16,13.56,3.65,30.8,-3.65,,63.8,3.1,27.6,77.7,Oct 31 Ae6C,-9.54,0.1,0.0,95.0,0.09,11.6,36.6,13.4,56.3,26.7,19.8,30.4,-17.73,262580000.0,261880000.0,1.85,2.23,188.31,132.08 - 239.91,-39.59,9.74,43.88,0.88,2170000.0,1919150.0,2.6,-5.23,-16.92,-16.14,-27.5,-36.37,1.47,6.38,4.54 4.16,145.25,144.94,-0.21
ODFL,"Old Dominion Freight Line, Inc.",Industrials ,S&P 500,29770000000.0,1240000000.0,5980000000.0,31.45,3.8,1.2,0.45,23663.0,Yes,Yes,2.8,24.96,22.75,1.59,4.98,8.56,70.8,40.26,1.9,1.9,0.03,0.02,2.47,10.79,11.84,3.08,56.5,0.99,,30.2,11.9,26.4,42.9,Oct 26 e9e6O,-0.74,0.1,-23.23,76.3,0.27,26.2,35.1,27.5,87.7,28.0,20.8,9.2,-4.22,113080000.0,97630000.0,4.04,4.33,283.11,231.31 - 373.58,-27.94,16.39,52.85,0.93,912590.0,848053.0,0.79,8.54,-1.42,-3.79,-16.32,-24.88,1.06,10.55,4.08 3.78,260.43,269.22,3.38
OKTA,"Okta, Inc.",Technology ,,8600000000.0,-915700000.0,1600000000.0,34.64,15.77,,,5776.0,Yes,Yes,1.9,,,,5.37,1.58,3.47,248.42,2.4,2.4,0.4,0.4,0.5,-5.89,-0.32,-0.24,-173.7,46.8,,-7.8,51.9,43.2,26.9,Aug 31 Ae6C,-20.03,0.2,-15.89,81.6,-0.14,-10.1,-16.0,-9.9,68.9,-53.8,-57.2,,-53.42,157400000.0,150820000.0,4.35,1.55,94.62,47.54 - 272.27,-79.91,15.08,42.65,0.55,4220000.0,2320321.0,5.15,0.98,-39.99,-60.47,-78.99,-75.59,1.25,3.05,5.32 5.46,55.01,54.71,-0.55
OLO,Olo Inc.,Technology ,,1300000000.0,-36600000.0,165700000.0,4.42,2.87,,,639.0,Yes,Yes,1.7,,110.68,,7.82,1.83,2.82,,9.7,9.7,0.0,0.0,1.53,-0.23,0.07,0.01,-66.7,48.98,-,,,27.0,-340.4,Aug 11 Ae6C,1.79,1.7,-3.47,91.23,-1.37,-4.9,-5.4,-3.3,73.7,-25.8,-22.1,,-29.9,160430000.0,94180000.0,10.54,5.75,11.25,7.16 - 32.76,-75.34,12.85,50.24,0.59,1730000.0,1017709.0,-0.12,1.89,-23.05,-26.75,-70.64,-61.17,,0.41,4.62 5.36,8.06,8.08,0.25
ON,ON Semiconductor Corporation,Technology ,S&P 500,26520000000.0,1720000000.0,7620000000.0,12.41,4.41,,,30000.0,Yes,Yes,2.0,16.93,13.32,0.88,3.48,5.27,14.8,20.09,1.9,2.8,0.6,0.57,3.46,3.86,4.91,1.32,306.8,-4.12,,39.3,11.5,24.9,146.0,Oct 31 e9e6O,-2.44,0.3,-2.91,98.4,-1.92,17.4,36.1,14.6,46.6,27.7,22.6,0.0,8.08,434200000.0,431540000.0,4.72,2.73,75.34,43.74 - 76.78,-14.89,49.39,53.16,0.79,7460000.0,5910173.0,9.3,3.22,12.19,22.2,42.16,-3.78,1.75,3.48,5.26 5.24,65.68,65.35,-0.5
ONEM,"1Life Healthcare, Inc.",Healthcare ,,3340000000.0,-358700000.0,891500000.0,8.35,1.78,,,3090.0,Yes,Yes,2.7,,,,3.75,2.04,9.61,,2.6,2.6,0.19,0.19,-0.16,-1.96,-1.72,-0.46,-118.7,9.5,-,,,112.5,-59.8,Aug 03 Ae6C,-0.61,0.2,-95.12,82.0,-1.56,-13.7,-21.0,-11.9,19.3,-40.2,-40.2,,40.13,194490000.0,178160000.0,5.85,2.36,17.73,5.94 - 24.59,-30.62,187.21,51.52,0.46,4410000.0,2031000.0,0.35,-0.23,1.85,100.94,-22.24,-2.9,,0.11,0.32 0.62,17.08,17.06,-0.12
ONVO,"Organovo Holdings, Inc.",Healthcare ,,15110000.0,-12100000.0,1500000.0,3.17,2.95,,,14.0,Yes,Yes,3.0,,,,10.08,0.54,0.58,,21.0,21.0,0.0,0.0,-12.18,-1.39,,,46.0,,-,30.1,-18.7,,-26.8,,-25.47,0.98,0.0,17.5,-1.64,-36.0,-39.3,-38.0,,,,,-39.57,8710000.0,8630000.0,3.85,4.17,,1.63 - 6.59,-74.2,4.29,29.64,0.27,79560.0,21184.0,-1.73,-12.82,-41.18,-44.2,-72.27,-53.17,1.14,0.14,6.18 7.35,1.71,1.7,-0.58
OPEN,Opendoor Technologies Inc.,Real Estate ,,1460000000.0,-273800000.0,15440000000.0,3.77,4.0,,,2816.0,Yes,Yes,2.3,,,,0.09,0.63,0.59,,0.9,2.8,3.19,1.75,-17.52,-0.45,-1.06,-0.52,-138.8,-64.3,,-67.4,88.3,254.1,64.6,Nov 03 Ae6C,-38.62,7.2,-2.79,72.8,0.58,-3.0,-11.8,-6.1,9.7,-0.1,-1.8,,-64.27,624960000.0,533800000.0,14.42,4.02,7.29,2.26 - 25.33,-90.68,4.42,32.63,0.85,19140000.0,16342028.0,-4.84,-26.02,-49.25,-68.36,-89.91,-83.85,,0.28,9.36 9.60,2.48,2.36,-4.84
ORCL,Oracle Corporation,Technology ,S&P 500,187270000000.0,5810000000.0,44160000000.0,-2.19,4.37,1.28,1.76,143000.0,Yes,Yes,2.7,34.64,12.88,3.21,4.24,,16.69,96.33,,0.6,,,12.53,2.1,5.66,1.18,-47.0,14.5,,1.5,2.3,17.7,-34.4,Sep 12 Ae6C,3.53,42.7,-0.49,42.7,0.31,5.1,-75.2,14.4,77.8,22.9,13.2,58.8,-2.56,2690000000.0,1540000000.0,0.85,1.61,87.54,60.78 - 106.34,-31.43,19.97,65.29,1.41,8130000.0,11478651.0,8.8,12.97,-1.5,-5.27,-25.78,-16.39,0.94,2.26,3.16 3.10,72.7,72.92,0.3
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical ,S&P 500,47800000000.0,2140000000.0,13740000000.0,-17.01,4.08,,,68679.0,Yes,Yes,2.1,24.27,21.64,2.92,3.48,,188.26,19.61,0.1,0.7,,,6.09,31.66,35.51,8.5,32.1,11.46,,23.7,9.2,5.9,5.4,Oct 26 Ae6C,7.2,0.3,-32.98,86.9,-0.28,18.1,-520.1,61.2,52.0,21.1,15.6,0.0,13.68,65120000.0,62580000.0,1.48,1.99,784.16,562.90 - 750.88,2.34,36.52,68.02,1.25,464950.0,580754.0,4.37,11.66,13.79,7.71,15.81,8.81,0.94,16.59,2.10 2.22,744.07,768.46,3.28
OSPN,OneSpan Inc.,Technology ,,399830000.0,-18900000.0,216700000.0,5.09,2.51,,,879.0,Yes,Yes,2.0,,,,1.85,2.02,4.09,,2.0,2.2,0.0,0.0,14.7,-0.48,-0.17,-0.1,-466.6,42.3,,-37.5,2.2,1.0,-38.3,Nov 01 Ae6C,2.57,0.6,18.32,84.6,1.26,-5.7,-8.6,-13.9,66.4,-11.7,-8.7,,-18.85,40160000.0,34900000.0,3.02,4.17,20.67,8.15 - 21.60,-52.5,25.89,65.46,0.7,252750.0,175808.0,12.38,15.93,-3.84,-29.73,-50.22,-39.4,0.7,0.45,6.20 4.71,10.11,10.26,1.48
OTEX,Open Text Corporation,Technology ,,7360000000.0,397100000.0,3490000000.0,14.92,6.42,0.97,3.48,14800.0,Yes,Yes,1.8,19.12,8.17,,2.11,1.87,4.34,11.3,1.6,1.6,1.05,1.04,3.94,1.46,3.42,0.76,28.6,5.36,,-18.3,8.8,1.0,-43.2,Nov 03 Ae6C,-8.01,2.3,0.0,77.8,-0.53,4.0,9.7,6.0,69.6,17.7,11.4,60.4,-27.81,270210000.0,264980000.0,1.47,4.67,,24.91 - 52.70,-47.04,12.04,50.12,0.79,836480.0,657484.0,4.3,2.95,-28.25,-33.04,-44.52,-41.22,1.02,0.79,2.32 2.68,27.93,27.91,-0.07
OXY,Occidental Petroleum Corporation,Energy ,S&P 500,63750000000.0,10220000000.0,33860000000.0,19.24,1.51,0.52,0.73,11678.0,Yes,Yes,2.5,6.95,9.06,0.18,1.88,3.68,46.8,5.88,0.9,1.1,1.23,1.2,7.91,10.2,7.82,2.49,113.3,-24.01,,29.1,20.7,78.3,,Nov 08 Ae6C,6.34,0.1,,83.0,4.18,13.6,77.1,8.6,66.8,33.9,30.1,2.6,22.53,939200000.0,922200000.0,5.77,2.2,75.49,26.05 - 77.13,-8.17,171.9,60.99,0.53,24190000.0,12874938.0,5.15,20.6,14.11,28.97,108.75,144.33,1.84,2.67,3.08 4.04,71.26,70.83,-0.6
PACB,"Pacific Biosciences of California, Inc.",Healthcare ,,1450000000.0,-205700000.0,139500000.0,3.04,4.65,,,728.0,Yes,Yes,2.3,,,,10.42,2.47,1.62,,11.1,11.5,1.31,1.31,21.36,-0.92,-1.34,-0.33,-628.3,6.6,,-1.3,7.5,16.0,-54.0,Aug 03 Ae6C,19.66,0.9,-4.74,97.7,0.27,-10.5,-27.0,-10.0,44.8,,,,0.45,224500000.0,205110000.0,12.33,3.27,10.0,3.85 - 31.10,-75.82,95.32,62.82,0.69,7740000.0,5320371.0,16.77,42.69,76.11,4.59,-70.48,-63.25,1.29,0.71,12.21 11.53,7.77,7.52,-3.22
PANW,"Palo Alto Networks, Inc.",Technology ,,47240000000.0,-267000000.0,5500000000.0,6.34,12.41,,,12561.0,Yes,Yes,1.7,,42.57,,8.59,25.45,13.0,26.37,0.8,0.8,17.51,0.0,-1.56,-8.16,3.79,0.69,47.6,19.67,,-3.9,25.7,27.2,102.7,Aug 22 Ae6C,-6.75,1.5,-6.17,89.8,0.43,-2.4,-90.2,-6.4,68.8,-3.4,-4.9,,-8.09,299210000.0,294000000.0,7.0,5.01,218.61,140.52 - 213.63,-24.48,14.82,44.95,1.03,4100000.0,4241206.0,1.77,-0.14,4.04,-19.29,-3.99,-13.06,1.14,5.94,3.29 3.32,162.03,161.34,-0.43
PARA,Paramount Global,Communication Services ,S&P 500,12440000000.0,3180000000.0,29720000000.0,35.09,6.19,0.96,5.03,22965.0,Yes,Yes,2.9,4.05,11.75,,0.42,0.54,3.08,,1.3,1.5,0.69,0.69,-0.44,4.72,1.62,0.44,77.5,-29.39,,13.8,16.8,18.5,-64.3,Nov 02 e9e6O,-13.21,0.1,,80.1,0.01,5.9,15.3,13.8,34.7,16.9,11.4,18.4,-33.32,649000000.0,584840000.0,11.23,6.59,25.29,17.92 - 39.21,-51.31,6.5,41.45,0.7,9970000.0,6973786.0,-1.04,-5.35,-20.92,-38.81,-49.11,-36.75,1.56,0.81,3.44 4.03,19.22,19.09,-0.68
PATH,UiPath Inc.,Technology ,,6340000000.0,-428800000.0,997800000.0,3.39,3.18,,,4013.0,Yes,Yes,2.2,,238.57,,6.35,3.45,3.68,,4.6,4.6,0.0,0.0,-6.24,-0.82,0.05,-0.05,-549.6,600.0,,,,23.9,-13.1,Sep 06 Ae6C,-20.51,2.0,-2.1,60.7,2.89,-17.3,-22.8,-26.8,82.6,-40.4,-43.0,,-47.24,546060000.0,414900000.0,7.12,4.27,17.46,11.09 - 59.57,-80.38,5.41,38.48,0.71,6930000.0,4939176.0,-3.63,-9.17,-32.58,-39.05,-76.99,-72.9,,0.8,5.89 6.00,11.75,11.69,-0.51
PAYA,Paya Holdings Inc.,Technology ,,939100000.0,5200000.0,268600000.0,1.97,1.17,,,300.0,Yes,Yes,1.8,192.05,17.1,20.4,3.5,3.8,6.38,25.31,2.2,2.2,0.98,0.97,21.25,0.04,0.44,0.09,18.7,14.36,,,,13.3,152.4,Nov 04 e9e6O,17.64,0.4,0.0,98.3,-0.01,0.8,2.1,4.4,51.6,8.4,1.9,0.0,23.01,126390000.0,86170000.0,3.57,7.15,8.55,4.51 - 9.86,-24.08,66.08,72.82,1.56,430640.0,672703.0,17.95,33.04,13.48,38.19,-22.06,18.14,0.03,0.37,6.44 5.49,7.49,7.49,0.0
